ROI,Subject,Effect, LocalizerSize,EffectSize
9,777_FED_20190611c_3T2_PL2017,S, 306,1.157816
9,777_FED_20190611c_3T2_PL2017,N, 306,3.078193
9,778_FED_20190614b_3T2_PL2017,S, 306,1.894263
9,778_FED_20190614b_3T2_PL2017,N, 306,2.665597
10,730_FED_20190306a_3T2_PL2017,S, 69,-0.185347
10,730_FED_20190306a_3T2_PL2017,N, 69,1.520153
10,741_FED_20190320a_3T2_PL2017,S, 69,3.355446
10,741_FED_20190320a_3T2_PL2017,N, 69,4.700212
10,746_FED_20190328a_3T2_PL2017,S, 69,0.580364
10,746_FED_20190328a_3T2_PL2017,N, 69,0.684946
10,747_FED_20190328b_3T2_PL2017,S, 69,0.272355
10,747_FED_20190328b_3T2_PL2017,N, 69,0.177791
10,748_FED_20190328c_3T2_PL2017,S, 69,1.209401
10,748_FED_20190328c_3T2_PL2017,N, 69,0.898810
10,749_FED_20190404a_3T2_PL2017,S, 69,1.543693
10,749_FED_20190404a_3T2_PL2017,N, 69,3.705670
10,750_FED_20190404b_3T2_PL2017,S, 69,1.981001
10,750_FED_20190404b_3T2_PL2017,N, 69,3.058090
10,751_FED_20190404c_3T2_PL2017,S, 69,0.498465
10,751_FED_20190404c_3T2_PL2017,N, 69,2.350382
10,752_FED_20190404d_3T2_PL2017,S, 69,0.969770
10,752_FED_20190404d_3T2_PL2017,N, 69,1.395757
10,754_FED_20190405b_3T2_PL2017,S, 69,0.470737
10,754_FED_20190405b_3T2_PL2017,N, 69,0.310077
10,755_FED_20190411a_3T2_PL2017,S, 69,4.114990
10,755_FED_20190411a_3T2_PL2017,N, 69,5.268569
10,756_FED_20190411b_3T2_PL2017,S, 69,1.012300
10,756_FED_20190411b_3T2_PL2017,N, 69,2.359756
10,757_FED_20190411c_3T2_PL2017,S, 69,2.912781
10,757_FED_20190411c_3T2_PL2017,N, 69,2.811554
10,773_FED_20190605c_3T2_PL2017,S, 69,-0.801499
10,773_FED_20190605c_3T2_PL2017,N, 69,0.671952
10,774_FED_20190605b_3T2_PL2017,S, 69,-0.853405
10,774_FED_20190605b_3T2_PL2017,N, 69,-0.646497
10,775_FED_20190611a_3T2_PL2017,S, 69,-0.418281
10,775_FED_20190611a_3T2_PL2017,N, 69,-0.433621
10,776_FED_20190611b_3T2_PL2017,S, 69,-1.461546
10,776_FED_20190611b_3T2_PL2017,N, 69,-0.945131
10,777_FED_20190611c_3T2_PL2017,S, 69,-0.529413
10,777_FED_20190611c_3T2_PL2017,N, 69,0.252430
10,778_FED_20190614b_3T2_PL2017,S, 69,1.411175
10,778_FED_20190614b_3T2_PL2017,N, 69,1.844132
11,730_FED_20190306a_3T2_PL2017,S, 52,-0.780902
11,730_FED_20190306a_3T2_PL2017,N, 52,0.009033
11,741_FED_20190320a_3T2_PL2017,S, 52,0.158338
11,741_FED_20190320a_3T2_PL2017,N, 52,0.637708
11,746_FED_20190328a_3T2_PL2017,S, 52,-0.925874
11,746_FED_20190328a_3T2_PL2017,N, 52,-0.628789
11,747_FED_20190328b_3T2_PL2017,S, 52,-0.462657
11,747_FED_20190328b_3T2_PL2017,N, 52,-0.433212
11,748_FED_20190328c_3T2_PL2017,S, 52,-1.048516
11,748_FED_20190328c_3T2_PL2017,N, 52,-0.575682
11,749_FED_20190404a_3T2_PL2017,S, 52,-0.704205
11,749_FED_20190404a_3T2_PL2017,N, 52,0.311103
11,750_FED_20190404b_3T2_PL2017,S, 52,-1.019867
11,750_FED_20190404b_3T2_PL2017,N, 52,-0.461908
11,751_FED_20190404c_3T2_PL2017,S, 52,-2.187192
11,751_FED_20190404c_3T2_PL2017,N, 52,-2.136234
11,752_FED_20190404d_3T2_PL2017,S, 52,-3.237244
11,752_FED_20190404d_3T2_PL2017,N, 52,-2.024254
11,754_FED_20190405b_3T2_PL2017,S, 52,-0.085889
11,754_FED_20190405b_3T2_PL2017,N, 52,-0.001724
11,755_FED_20190411a_3T2_PL2017,S, 52,2.049244
11,755_FED_20190411a_3T2_PL2017,N, 52,3.246811
11,756_FED_20190411b_3T2_PL2017,S, 52,-0.345169
11,756_FED_20190411b_3T2_PL2017,N, 52,0.121924
11,757_FED_20190411c_3T2_PL2017,S, 52,1.360776
11,757_FED_20190411c_3T2_PL2017,N, 52,1.394528
11,773_FED_20190605c_3T2_PL2017,S, 52,-3.445560
11,773_FED_20190605c_3T2_PL2017,N, 52,-3.556335
11,774_FED_20190605b_3T2_PL2017,S, 52,-1.947572
11,774_FED_20190605b_3T2_PL2017,N, 52,-1.723403
11,775_FED_20190611a_3T2_PL2017,S, 52,-0.497624
11,775_FED_20190611a_3T2_PL2017,N, 52,-1.108034
11,776_FED_20190611b_3T2_PL2017,S, 52,-5.466244
11,776_FED_20190611b_3T2_PL2017,N, 52,-5.788430
11,777_FED_20190611c_3T2_PL2017,S, 52,-0.431094
11,777_FED_20190611c_3T2_PL2017,N, 52,0.208228
11,778_FED_20190614b_3T2_PL2017,S, 52,-0.776140
11,778_FED_20190614b_3T2_PL2017,N, 52,0.480551
