ROI,Subject,Effect, LocalizerSize,EffectSize
6,726_FED_20190226a_3T2_PL2017_Anya,jap, 397,0.664625
6,726_FED_20190226a_3T2_PL2017_Anya,sent, 397,0.184656
6,727_FED_20190226b_3T2_PL2017_Anya,en, 397,0.905733
6,727_FED_20190226b_3T2_PL2017_Anya,jap, 397,0.882929
6,727_FED_20190226b_3T2_PL2017_Anya,sent, 397,0.337593
6,728_FED_20190226c_3T2_PL2017_Anya,en, 397,0.387386
6,728_FED_20190226c_3T2_PL2017_Anya,jap, 397,0.590806
6,728_FED_20190226c_3T2_PL2017_Anya,sent, 397,0.057772
6,729_FED_20190226d_3T2_PL2017_Anya,en, 397,0.905551
6,729_FED_20190226d_3T2_PL2017_Anya,jap, 397,0.988538
6,729_FED_20190226d_3T2_PL2017_Anya,sent, 397,0.287133
6,731_FED_20190306b_3T2_PL2017,en, 397,0.901584
6,731_FED_20190306b_3T2_PL2017,jap, 397,0.915550
6,731_FED_20190306b_3T2_PL2017,sent, 397,0.392495
6,732_FED_20190307_3T2_PL2017,en, 397,0.939090
6,732_FED_20190307_3T2_PL2017,jap, 397,0.975215
6,732_FED_20190307_3T2_PL2017,sent, 397,0.435613
6,733_FED_20190307b_3T2_PL2017,en, 397,0.837752
6,733_FED_20190307b_3T2_PL2017,jap, 397,0.972037
6,733_FED_20190307b_3T2_PL2017,sent, 397,0.394636
6,734_FED_20190313a_3T2_PL2017,en, 397,0.288635
6,734_FED_20190313a_3T2_PL2017,jap, 397,0.371285
6,734_FED_20190313a_3T2_PL2017,sent, 397,-0.063518
6,735_FED_20190314a_3T2_PL2017,en, 397,0.451983
6,735_FED_20190314a_3T2_PL2017,jap, 397,0.414924
6,735_FED_20190314a_3T2_PL2017,sent, 397,-0.154670
6,736_FED_20190314b_3T2_PL2017,en, 397,1.638587
6,736_FED_20190314b_3T2_PL2017,jap, 397,1.553033
6,736_FED_20190314b_3T2_PL2017,sent, 397,0.518785
6,737_FED_20190314c_3T2_PL2017,en, 397,1.177559
6,737_FED_20190314c_3T2_PL2017,jap, 397,1.094861
6,737_FED_20190314c_3T2_PL2017,sent, 397,0.407086
6,738_FED_20190319a_3T2_PL2017,en, 397,0.701631
6,738_FED_20190319a_3T2_PL2017,jap, 397,0.689809
6,738_FED_20190319a_3T2_PL2017,sent, 397,0.281115
6,739_FED_20190319b_3T2_PL2017,en, 397,0.613915
6,739_FED_20190319b_3T2_PL2017,jap, 397,0.743232
6,739_FED_20190319b_3T2_PL2017,sent, 397,0.360677
6,740_FED_20190319c_3T2_PL2017,en, 397,0.574263
6,740_FED_20190319c_3T2_PL2017,jap, 397,0.579647
6,740_FED_20190319c_3T2_PL2017,sent, 397,0.040207
6,743_FED_20190320c_3T2_PL2017,en, 397,0.644556
6,743_FED_20190320c_3T2_PL2017,jap, 397,0.808030
6,743_FED_20190320c_3T2_PL2017,sent, 397,0.222099
6,744_FED_20190320d_3T2_PL2017,en, 397,0.976616
